iri,source_file,parent_iris,label_en,label_de,label_none,definition_en,definition_de,definition_none,label_en_suggested,label_de_suggested,definition_en_suggested,definition_de_suggested,notes
https://w3id.org/pmd/co/PMD_0000571,src/ontology/components/pmdco-manufacturing.owl,https://w3id.org/pmd/co/PMD_0000563,coating from the ionized state,Beschichten Aus Dem Ionisierten Zustand,,A coating process that involves applying a coating from an ionized state.,"Ein Beschichtungsprozess, der das Auftragen einer Beschichtung aus einem ionisierten Zustand beinhaltet.",,,beschichten aus dem ionisierten Zustand,coating process that deposits a layer of material onto a workpiece from an ionized state,"Beschichtungsverfahren, bei dem der Beschichtungswerkstoff aus einem ionisierten Zustand auf ein Werkstück abgeschieden wird",
https://w3id.org/pmd/co/PMD_0000572,src/ontology/components/pmdco-manufacturing.owl,https://w3id.org/pmd/co/PMD_0000563,coating from the liquid state,Beschichten Aus Dem Flüssigen Zustand,,A coating process that involves applying a coating from a liquid state.,"Ein Beschichtungsprozess, der das Auftragen einer Beschichtung aus einem flüssigen Zustand beinhaltet.",,,beschichten aus dem flüssigen Zustand,coating process that deposits a layer of material onto a workpiece from a liquid state,"Beschichtungsverfahren, bei dem der Beschichtungswerkstoff im flüssigen Zustand auf ein Werkstück aufgebracht wird",
https://w3id.org/pmd/co/PMD_0000573,src/ontology/components/pmdco-manufacturing.owl,https://w3id.org/pmd/co/PMD_0000563,coating from the plastic state,Beschichten Aus Dem Plastischen Zustand,,A coating process that involves applying a coating from a plastic state.,"Ein Beschichtungsprozess, der das Auftragen einer Beschichtung aus einem plastischen Zustand beinhaltet.",,,beschichten aus dem plastischen Zustand,coating process that deposits a layer of material onto a workpiece from a plastic (deformable solid) state,"Beschichtungsverfahren, bei dem der Beschichtungswerkstoff im plastisch verformbaren Zustand auf ein Werkstück aufgebracht wird",
https://w3id.org/pmd/co/PMD_0000574,src/ontology/components/pmdco-manufacturing.owl,https://w3id.org/pmd/co/PMD_0000563,coating from the pulpy or pasty state,Beschichten Aus Dem Breiigen Oder Pastösen Zustand,,A coating process that involves applying a coating from a pulpy or pasty state.,"Ein Beschichtungsprozess, der das Auftragen einer Beschichtung aus einem breiigen oder pastösen Zustand beinhaltet.",,,beschichten aus dem breiigen oder pastösen Zustand,coating process that deposits a layer of material onto a workpiece from a pulpy or pasty state,"Beschichtungsverfahren, bei dem der Beschichtungswerkstoff in breiigem oder pastösem Zustand auf ein Werkstück aufgebracht wird",
https://w3id.org/pmd/co/PMD_0000578,src/ontology/components/pmdco-manufacturing.owl,https://w3id.org/pmd/co/PMD_0000806,compounding,Zusammensetzen,,"A joining process that involves assembling various components or sub-assemblies to form a complex unit, commonly used in manufacturing processes where multiple parts are put together to create a final product.","Ein Füge Prozess, bei dem verschiedene Komponenten oder Unterbaugruppen zu einer komplexen Einheit zusammengefügt werden. Es wird üblicherweise in Fertigungsprozessen verwendet, bei denen mehrere Teile zu einem Endprodukt zusammengefügt werden.",,compounding,zusammensetzen,joining process that combines various components or sub-assemblies into a complex unit,"Fügeprozess, bei dem verschiedene Komponenten oder Unterbaugruppen zu einer komplexen Einheit zusammengefügt werden",
https://w3id.org/pmd/co/PMD_0000584,src/ontology/components/pmdco-manufacturing.owl,https://w3id.org/pmd/co/PMD_0000833,conditioning process,Konditionierungsprozess,,A conditioning process is a manufacturing process that sets a material entity to predefined environmental conditions.,"Diese Aktivität beschreibt den Prozess und die Maßnahmen, die ergriffen werden, um einen materiellen Gegenstand auf vordefinierte Umgebungsbedingungen einzustellen.",,,,manufacturing process that exposes a material entity to predefined environmental conditions in order to achieve a specified state,"Fertigungsverfahren, das einen materiellen Gegenstand vordefinierten Umgebungsbedingungen aussetzt, um einen festgelegten Zustand zu erreichen",
https://w3id.org/pmd/co/PMD_0000612,src/ontology/components/pmdco-manufacturing.owl,https://w3id.org/pmd/co/PMD_0000927,disassembling,Zerlegen,,A separating process that involves disassembling a composite or assembled unit into its constituent parts or sections.,"Ein Trennprozess, bei dem eine zusammengesetzte oder montierte Einheit in ihre Einzelteile oder Abschnitte zerlegt wird.",,,,separating process that disassembles a composite or assembled unit into its constituent parts,"Trennverfahren, bei dem eine zusammengesetzte oder montierte Einheit in ihre Einzelteile zerlegt wird",
https://w3id.org/pmd/co/PMD_0000614,src/ontology/components/pmdco-manufacturing.owl,https://w3id.org/pmd/co/PMD_0000927,dividing,Zerteilen,,"A separating process that involves separating material into distinct parts using techniques like shear cutting, splitting, tearing, or breaking, typically employed in processes where precise control over the cut is less critical.","Ein Trennprozess, bei dem das Material durch Techniken wie Scherschneiden, Spalten, Reißen oder Brechen in verschiedene Teile zerlegt wird. Es wird in der Regel bei Prozessen eingesetzt, bei denen eine genaue Kontrolle über den Schnitt weniger wichtig ist.",,,,"separating process that divides a material into distinct parts by means of shear cutting, splitting, tearing, or breaking","Trennverfahren, bei dem ein Werkstoff durch Scherschneiden, Spalten, Reißen oder Brechen in voneinander getrennte Teile zerlegt wird",
https://w3id.org/pmd/co/PMD_0000641,src/ontology/components/pmdco-manufacturing.owl,https://w3id.org/pmd/co/PMD_0000806,filling,Füllen,,A joining process that involves the use of a filler material to connect parts.,"Ein Füge Prozess, bei dem ein Füllmaterial verwendet wird, um Teile zu verbinden.",,,,joining process that introduces a filler material into a cavity or gap between parts in order to connect them,"Fügeverfahren, bei dem ein Füllmaterial in einen Hohlraum oder Spalt zwischen Teilen eingebracht wird, um diese zu verbinden",
https://w3id.org/pmd/co/PMD_0000646,src/ontology/components/pmdco-manufacturing.owl,https://w3id.org/pmd/co/PMD_0000833,forming,Umformen,,A manufacturing process that changes the shape of a solid body through plastic deformation while retaining both mass and structural integrity.,"Ein Herstellungsprozess, der durch plastische Umformung die Gestalt eines festen Körpers verändert, wobei sowohl die Masse als auch die strukturelle Integrität erhalten bleiben.",,,,,"Fertigungsverfahren, das die Gestalt eines festen Körpers durch plastische Umformung verändert, wobei Masse und Werkstoffzusammenhalt erhalten bleiben",
https://w3id.org/pmd/co/PMD_0000647,src/ontology/components/pmdco-manufacturing.owl,https://w3id.org/pmd/co/PMD_0000646,forming by bending,Biegeumformen,,"A forming process that involves bending materials, typically used in manipulating sheets, tubes, or profiles into curved shapes or angles, common in metalworking and fabrication industries.","Ein Umform Prozess, der das Biegen von Materialien beinhaltet und typischerweise bei der Bearbeitung von Blechen, Rohren oder Profilen zu gekrümmten Formen oder Winkeln eingesetzt wird, wie es in der Metallverarbeitung und in der verarbeitenden Industrie üblich ist.",,,,"forming process that shapes a material by applying bending loads, producing curved forms or angular geometries in sheets, tubes, or profiles","Umformverfahren, bei dem Bleche, Rohre oder Profile durch Biegebeanspruchung in gekrümmte oder abgewinkelte Formen überführt werden",
https://w3id.org/pmd/co/PMD_0000649,src/ontology/components/pmdco-manufacturing.owl,https://w3id.org/pmd/co/PMD_0000646,forming under compressive and tensile conditions,Zugdruckumformen,,A forming process that involves applying both tensile and compressive forces to a material.,"Ein Umform Prozess, bei dem sowohl Zug- als auch Druckkräfte auf ein Material ausgeübt werden.",,,,forming process that shapes a material by simultaneously applying both tensile and compressive forces,"Umformverfahren, bei dem ein Werkstoff durch gleichzeitige Einwirkung von Zug- und Druckkräften umgeformt wird",
https://w3id.org/pmd/co/PMD_0000650,src/ontology/components/pmdco-manufacturing.owl,https://w3id.org/pmd/co/PMD_0000646,forming under compressive conditions,Druckumformen,,"A forming process that involves deforming materials under compressive forces, commonly used in techniques like rolling and die forming where metal is shaped by applying pressure.","Ein Umform Prozess, bei dem Materialien unter Druck verformt werden. Er wird üblicherweise bei Techniken wie Walzen und  Gesenkformen eingesetzt, bei denen Metall durch Druck in Form gebracht wird.",,,,forming process that shapes a material solely by the application of compressive forces,"Umformverfahren, bei dem ein Werkstoff ausschließlich durch Druckkräfte in seine neue Form gebracht wird",
https://w3id.org/pmd/co/PMD_0000651,src/ontology/components/pmdco-manufacturing.owl,https://w3id.org/pmd/co/PMD_0000646,forming under shearing conditions,Schubumformen,,"A forming process that involves displacement or twisting materials to achieve deformation, often used in operations where materials are shaped by applying torsional forces.","Ein Umform Prozess, bei dem Werkstoffe durch Verschieben oder Verdrehen verformt werden. Es wird häufig bei Verfahren verwendet, bei denen Werkstoffe durch Anwendung von Torsionskräften geformt werden.",,,,"forming process that shapes a material by applying shear forces, causing layers of the material to displace relative to one another","Umformverfahren, bei dem ein Werkstoff durch Schubspannungen umgeformt wird, sodass Werkstoffschichten gegeneinander verschoben oder verdreht werden",
https://w3id.org/pmd/co/PMD_0000652,src/ontology/components/pmdco-manufacturing.owl,https://w3id.org/pmd/co/PMD_0000646,forming under tensile conditions,Zugumformen,,A forming process that involves stretching or elongating materials to achieve desired dimensions or shapes.,"Ein Umform Prozess, bei dem Materialien gestreckt oder gedehnt werden, um die gewünschten Abmessungen oder Formen zu erreichen.",,,,"forming process that shapes a material by applying tensile forces, causing it to elongate or stretch to the desired dimensions","Umformverfahren, bei dem ein Werkstoff durch Zugkräfte gestreckt oder gedehnt wird, um die gewünschten Abmessungen oder Formen zu erzielen",
https://w3id.org/pmd/co/PMD_0000662,src/ontology/components/pmdco-manufacturing.owl,https://w3id.org/pmd/co/PMD_0000806,glueing,Kleben,,"A joining process that involves using adhesives to bond materials together, suitable for a wide range of materials including metals, plastics, and composites, and used in various applications from automotive to aerospace.","Ein Füge Prozess, bei dem Klebstoffe verwendet werden, um Materialien miteinander zu verbinden. Es eignet sich für eine Vielzahl von Materialien, darunter Metalle, Kunststoffe und Verbundstoffe, und wird in verschiedenen Anwendungen von der Automobilindustrie bis zur Luft- und Raumfahrt eingesetzt.",,gluing,kleben,joining process that bonds two or more workpieces by means of an adhesive substance applied between their mating surfaces,"Fügeprozess, bei dem zwei oder mehr Werkstücke durch einen zwischen den Fügeflächen aufgetragenen Klebstoff miteinander verbunden werden",
https://w3id.org/pmd/co/PMD_0000772,src/ontology/components/pmdco-manufacturing.owl,https://w3id.org/pmd/co/PMD_0000550,hardening by forming,Verfestigen Durch Umformen,,"A changing properties of material process, that involves altering material properties by mechanical deformation.","Ein Stoffeigenschaft Ändern Prozess, der die Eigenschaften des Materials durch mechanische Verformung verändert.",,,verfestigen durch Umformen,changing properties of material process that increases the strength or hardness of a material by inducing plastic deformation,"Stoffeigenschaft-Änderungsprozess, bei dem die Festigkeit oder Härte eines Werkstoffs durch plastische Verformung erhöht wird",
